NTID,Host IP,Host Name,Date and Time
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 26 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 26 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 31 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 31 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 31 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 31 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 31 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 01 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 03 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 03 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 05 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 05 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 11 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 15 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 15 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 16 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 17 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 20 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 20 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 20 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 20 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 20 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 21 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 27 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 01 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 01 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 01 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 01 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 01 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 05 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 05 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 05 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 05 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 08 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 08 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 08 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 10 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 11 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 11 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 11 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 12 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 24 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 25 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 26 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 26 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 26 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 26 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 26 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 27 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Mar 28 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Apr 04 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Apr 06 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Apr 06 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Apr 06 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Apr 07 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Apr 20 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Apr 21 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Apr 21 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Apr 25 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Apr 28 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Apr 30 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 01 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 02 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 04 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 04 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 07 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 08 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 08 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 08 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 08 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 08 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 09 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 13 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 15 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 16 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 21 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 21 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 21 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 21 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 21 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 23 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 26 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 26 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 26 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 26 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 26 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 27 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 29 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,May 29 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 02 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 02 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 02 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 06 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 11 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 11 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 13 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 13 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 14 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 14 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 14 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 14 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 14 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 15 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 15 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 17 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 20 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 20 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 20 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 29 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jun 29 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 01 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 06 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 06 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 06 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 06 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 06 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 07 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 08 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 09 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 09 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 09 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 09 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 11 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 12 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 15 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 18 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 22 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 22 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 23 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 23 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 23 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 24 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 24 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 24 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 24 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 25 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 27 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 29 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 31 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 31 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 31 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jul 31 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 02 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 02 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 02 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 02 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 02 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 03 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 04 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 05 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 05 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 05 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 06 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 09 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 09 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 09 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 09 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 10 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 10 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 10 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 11 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 12 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 12 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 12 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 13 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 13 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 13 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 13 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 14 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 14 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 14 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 14 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 15 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 19 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 26 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 26 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 26 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 26 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 26 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 27 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Aug 31 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 02 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 08 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 13 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 13 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 13 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 14 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 14 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 15 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 16 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 16 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 16 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 16 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 18 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 18 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 18 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 18 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 18 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 19 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 19 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 19 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 19 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 20 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 21 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 23 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 25 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 26 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 28 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 28 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 28 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 28 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 28 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Sep 30 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 01 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 06 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 07 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 07 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 08 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 11 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 11 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 12 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 12 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 12 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 12 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 12 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 13 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 14 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 16 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 20 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 20 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 20 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 21 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 22 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 24 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 27 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 27 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 27 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 31 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 31 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 31 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Oct 31 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 01 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 03 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 04 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 04 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 07 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 07 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 07 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 07 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 07 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 10 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 12 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 12 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 12 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 12 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 13 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 14 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 16 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 16 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 18 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 23 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 23 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 23 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 23 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 25 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 26 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 29 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 29 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 29 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Nov 29 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 01 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 02 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 02 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 04 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 06 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 06 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 06 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 06 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 06 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 07 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 07 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 07 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 07 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 07 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 11 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 14 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 17 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 17 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 19 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 20 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 20 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 20 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 20 2012 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 20 2012 10:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 21 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 21 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 21 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 23 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 25 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 26 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 26 2012 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 26 2012 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Dec 27 2012 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 03 2013 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 05 2013 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 05 2013 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 09 2013 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 11 2013 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 13 2013 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 13 2013 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 13 2013 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 13 2013 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 15 2013 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 15 2013 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 15 2013 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 17 2013 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 20 2013 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 24 2013 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 28 2013 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 28 2013 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 29 2013 02:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 29 2013 04:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 29 2013 06:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Jan 29 2013 08:00:00
vjbatteiger,10.39.155.107,lnx-svr-10861,Feb 02 2013 02:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 01 2012 02:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 02 2012 02:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 02 2012 04:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 02 2012 06:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 03 2012 02:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 03 2012 04:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 03 2012 06:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 05 2012 02:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 06 2012 02:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 09 2012 02:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 09 2012 04:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 12 2012 02:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 12 2012 04:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 12 2012 06:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 14 2012 02:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 17 2012 02:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 17 2012 04:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 17 2012 06:00:00
exbumpers,10.246.170.223,lnxws-43619,Jan 18 2012 02:00:00
